age,fnlwgt,hours-per-week,race
34,70466,40,0
43,184846,60,0
25,176756,40,0
35,112512,40,0
28,137296,40,1
28,37821,45,0
25,295108,25,1
40,408717,40,0
35,255635,40,4
48,177783,50,0
63,179400,20,0
31,240283,40,0
36,410034,45,0
39,180667,40,0
24,196332,40,1
32,159187,35,0
46,225065,40,0
19,178147,35,0
30,272669,40,2
35,347491,40,0
23,146399,55,0
33,75167,55,0
25,133373,40,0
64,84737,35,2
18,96483,20,2
59,368005,40,0
45,36032,40,1
30,174215,15,0
24,228772,40,0
22,242912,35,0
49,86701,56,2
35,166549,40,0
48,121622,40,0
18,201613,20,0
35,29874,40,0
27,168138,40,0
28,162404,60,1
21,162160,40,2
26,139116,50,1
44,192381,40,0
39,370585,40,1
40,151038,40,0
70,36311,35,0
34,271933,50,0
34,182401,40,1
66,234743,50,0
40,182140,40,1
61,215591,40,0
59,96459,40,0
28,205562,40,1
47,188081,40,0
33,121245,60,0
18,127273,20,0
25,114345,40,0
22,341227,20,0
40,166893,40,1
68,65730,25,0
30,145231,40,0
73,102510,99,0
45,285335,10,0
23,177087,35,1
40,240504,45,0
39,218490,40,0
23,384651,40,0
51,189551,40,1
53,194791,45,0
24,194630,35,0
53,177647,40,0
49,51620,60,0
34,251421,40,0
37,180477,47,0
40,391736,40,0
23,170091,6,0
36,175360,50,0
35,276153,40,2
53,105788,50,1
42,248476,65,0
32,168443,40,0
33,120201,65,4
59,114678,60,1
36,167440,44,0
37,265266,40,0
31,212235,45,0
46,44671,40,0
44,87282,38,2
27,112754,60,0
29,322238,40,0
39,65382,40,0
62,115176,65,0
48,162236,40,0
42,409902,25,1
60,204062,48,0
35,283305,40,0
39,435638,40,0
34,114733,36,0
22,162343,22,1
18,195981,40,0
44,79531,40,0
44,395078,40,0
49,159641,40,0
21,159567,50,0
49,133917,40,1
52,196894,40,0
39,132879,40,0
23,190290,40,0
54,102828,49,0
31,128493,25,0
30,290677,20,1
21,283757,40,0
38,169104,40,2
51,171409,40,0
34,319165,50,0
22,203182,30,0
20,211968,45,0
26,215384,55,0
26,166666,35,0
41,156566,40,0
35,140564,40,0
27,322208,40,0
65,420277,40,0
31,123430,65,0
45,151584,35,0
37,348960,50,0
47,168232,45,0
47,201699,50,0
33,511517,40,0
40,118001,40,1
38,193961,40,2
21,32732,40,0
40,223548,40,0
33,389932,55,1
29,102345,52,0
41,107584,35,0
20,34321,30,0
20,39478,54,0
34,276221,40,0
78,385242,45,0
46,235646,40,0
40,123306,40,0
59,38573,40,0
23,216889,40,0
23,386705,24,0
47,249585,30,0
31,47276,38,0
42,162758,56,0
46,146497,40,0
29,190765,44,0
21,186314,40,0
55,213615,40,0
38,162322,40,0
44,115932,40,0
61,392694,50,0
38,143517,40,0
50,123429,45,0
53,254285,40,0
37,238311,36,1
49,281647,45,0
30,75167,40,0
19,252862,40,0
59,199240,20,0
43,145762,40,0
29,142443,60,0
49,99361,45,0
36,105138,50,0
26,183171,32,1
18,151866,20,0
60,297261,15,0
43,148998,40,0
42,143046,40,0
41,183850,50,0
55,248841,40,0
31,198452,40,0
20,161092,40,0
37,112497,40,0
51,155963,55,0
28,147560,55,0
24,376393,40,0
21,151790,30,0
21,438139,50,0
20,163911,40,0
35,214896,45,0
30,102821,40,0
44,90021,30,0
45,77085,40,2
42,158555,40,0
36,28160,40,0
32,462255,40,0
33,144949,40,0
27,116207,32,0
17,187308,15,0
45,189890,40,0
41,185267,40,0
19,63434,35,0
45,1366120,8,0
41,495061,70,0
34,134886,35,0
33,129707,60,0
17,181337,20,4
51,74784,60,0
33,44392,20,0
23,406641,18,0
52,89041,30,0
36,139770,32,0
25,180212,40,1
38,338212,20,0
64,178472,45,0
42,384236,40,0
29,168470,40,0
26,80485,38,0
38,181705,24,0
24,216867,30,0
43,214541,40,0
38,383239,40,0
28,70034,45,0
18,266287,25,0
44,128485,40,1
81,89015,18,0
55,106740,40,0
52,167527,40,1
31,19302,40,0
35,210150,40,0
39,179824,36,1
27,420351,40,0
23,215443,15,0
26,116044,50,0
33,215306,40,0
39,108069,40,0
44,260046,40,0
38,31053,40,0
18,362302,15,0
54,87205,15,0
45,191703,40,1
43,242968,40,2
23,185575,40,0
37,177858,40,0
33,73585,50,0
45,301802,50,0
32,108467,55,0
47,431245,40,0
44,157217,40,0
22,204935,40,0
17,277112,30,0
64,59145,60,0
30,159773,45,0
51,118793,70,0
26,152457,40,0
31,187901,40,0
50,266529,40,0
18,256179,10,0
63,113756,40,0
48,83444,43,0
37,30529,50,0
51,146325,28,0
29,198825,38,0
69,71489,25,0
56,111218,60,0
26,221626,40,0
39,203482,40,0
42,352196,22,0
41,355918,40,0
45,168262,40,0
23,182615,40,0
29,211482,50,0
34,386370,50,0
31,85077,20,0
46,180010,40,0
46,142210,25,0
33,415706,40,0
46,237731,40,0
26,343506,40,1
49,116163,50,0
66,206560,35,4
55,153451,40,0
35,301862,40,0
27,33429,40,0
31,169583,40,0
47,146497,16,0
48,383384,40,0
27,240809,56,0
38,203763,40,0
27,218785,40,0
23,381741,20,0
17,244602,15,0
44,175696,40,0
26,101027,48,0
37,99270,40,0
49,224393,55,0
42,192381,40,0
26,131686,40,0
73,84390,32,0
44,277533,40,0
47,72880,40,0
28,149646,20,0
49,209057,40,0
17,108909,20,0
42,74949,40,0
30,235639,40,0
36,137421,37,2
53,122412,40,0
23,434894,40,1
35,379959,40,0
32,95885,60,3
39,225330,50,0
40,32627,60,0
28,65171,40,0
32,193380,40,0
42,184823,40,0
35,81259,43,0
35,301369,40,1
21,190968,40,0
71,196610,40,0
31,330715,40,0
25,77698,40,1
35,139770,40,0
24,109053,25,0
69,312653,25,0
35,193260,40,2
35,331831,40,0
42,54202,50,0
51,163948,40,0
48,36228,44,0
49,160167,40,0
53,178356,99,0
43,104196,40,0
53,288353,40,0
35,187693,40,0
36,114988,40,0
34,117392,40,0
48,121124,40,0
53,195638,40,0
37,245053,40,0
49,216734,40,0
30,197827,40,0
41,49156,40,0
25,126133,40,0
24,304463,65,0
34,214288,40,0
29,274969,42,0
23,189072,45,1
46,128047,42,0
20,210338,15,0
63,122442,40,0
40,167081,50,0
33,251421,50,0
24,219519,40,1
36,33355,45,0
25,441210,40,0
54,178356,40,0
50,231196,50,0
58,40925,40,0
17,270587,20,0
40,219266,50,0
27,114967,40,0
20,344492,26,0
22,369387,35,0
80,101771,25,0
52,137428,45,0
40,121012,48,0
48,139290,48,0
62,199193,25,0
32,286689,42,0
21,123727,28,0
58,208640,40,0
37,120130,60,0
29,241431,35,0
25,120450,40,0
26,152240,40,0
50,200960,50,0
30,314310,40,0
30,44566,80,0
59,21792,10,0
36,182074,40,0
37,221850,50,0
42,240628,40,0
34,318641,45,1
27,140863,40,0
39,129150,50,0
41,143003,60,2
34,198664,70,2
41,244945,40,0
50,138514,40,1
18,92008,28,0
23,207415,15,0
26,188626,48,0
38,257250,60,0
27,133696,88,0
21,195919,40,4
41,119266,40,0
42,140474,35,3
25,69739,40,0
43,293176,40,0
23,217961,15,0
40,163725,40,0
23,419394,9,1
18,220836,20,0
37,334291,50,0
58,298601,40,1
36,200360,40,0
36,203482,40,0
25,99126,40,0
62,109190,40,0
34,34848,40,0
27,29732,36,0
23,87867,35,0
55,123515,40,0
42,175935,40,0
22,229456,38,1
44,184105,40,0
42,99554,40,0
21,190227,40,0
25,29020,45,1
31,306459,35,0
42,193995,38,0
26,105059,20,0
62,71751,98,0
28,176683,50,0
34,342709,40,0
51,53838,40,0
45,209482,45,0
44,214242,50,0
47,34458,10,0
35,100375,40,0
46,149949,40,0
46,189762,56,0
46,79874,53,0
66,104576,8,0
34,355700,20,0
26,213625,40,0
29,204984,40,0
30,144593,40,1
23,217169,40,0
46,184883,40,0
44,136419,40,0
54,57758,68,0
54,30908,60,0
71,217971,13,0
51,160703,45,0
32,142675,40,0
75,248833,14,0
57,171242,40,0
34,376979,40,0
40,175935,40,0
21,277530,40,0
50,104501,40,0
32,94041,44,0
37,593246,50,0
19,121074,99,0
64,192596,30,0
17,142457,20,1
37,136028,40,0
32,216145,45,0
20,157894,20,1
39,164593,40,0
18,252993,40,0
42,145711,50,0
43,358199,40,0
42,219591,55,0
53,205005,60,0
52,221936,40,0
51,120914,40,0
77,155761,8,0
25,195914,30,1
38,236687,40,0
20,318036,40,0
23,53306,30,0
27,174645,40,0
19,321817,40,0
41,206948,40,0
47,402975,40,1
72,289930,7,0
42,367049,40,0
36,143486,40,0
42,27187,60,0
24,187717,40,0
22,378104,40,0
29,113870,40,0
42,252518,40,0
24,326334,20,0
41,279914,45,0
29,320451,40,2
36,207853,40,0
78,237294,45,0
43,112181,32,0
34,259705,40,0
20,117789,40,0
24,449432,40,0
36,89083,40,0
49,59612,44,0
21,129980,40,0
51,108233,40,1
30,342709,40,0
37,126675,40,0
30,141118,40,0
20,273701,10,1
46,173243,40,0
24,161092,40,0
32,209691,42,0
36,89508,50,0
30,399522,40,0
60,136939,40,0
56,264436,40,0
57,199572,40,0
61,28291,40,0
50,215990,40,0
56,179594,48,0
61,139391,35,0
45,187370,70,0
31,473133,40,0
60,205246,50,1
26,182308,40,0
56,51662,40,0
45,289468,40,0
28,201954,65,0
45,26781,40,3
58,100960,40,0
38,203761,40,0
23,213811,40,0
49,124672,40,0
19,219300,25,0
22,270436,40,0
23,212619,50,0
23,193586,40,0
40,84136,25,0
55,264834,40,0
34,98995,40,0
21,278254,40,1
28,167987,40,0
43,72887,40,2
17,176467,20,0
51,85902,40,0
37,223433,40,0
54,108435,50,0
24,172496,30,0
35,241998,40,0
48,245948,40,1
23,187513,40,0
24,440138,45,0
24,218215,20,0
50,158948,40,0
34,94413,40,0
45,183598,40,0
36,192664,40,0
33,392812,45,0
21,155818,20,0
32,195000,40,0
22,308205,40,0
53,104879,40,0
36,152307,40,0
22,145964,40,0
47,97419,40,1
25,12285,20,3
30,263150,20,0
49,189885,40,1
23,151888,40,0
40,254167,35,0
45,331482,40,0
61,177189,42,0
35,186886,55,0
20,33221,25,0
27,188171,60,0
23,209770,40,0
25,164488,40,0
65,180869,35,0
25,190350,40,1
49,137192,50,2
45,204057,40,0
46,198774,45,0
67,134906,32,0
40,174515,40,0
51,259363,60,0
44,201742,50,0
35,209609,60,0
28,185127,40,0
44,462838,48,0
37,176967,50,0
54,284129,45,0
33,37546,40,0
46,116666,40,0
45,120724,40,0
27,314240,40,0
49,423222,50,0
51,201127,45,0
27,202239,40,0
36,209629,40,0
59,165922,40,0
24,133520,15,0
66,99888,40,0
31,176410,38,0
35,103214,60,3
34,122612,50,2
50,226735,70,1
43,151089,50,0
21,244312,30,0
33,209317,45,0
48,99096,38,0
22,374116,36,0
29,205249,40,2
42,326083,40,0
28,183523,50,0
36,350783,38,0
66,140849,25,0
44,175943,20,0
45,125933,40,1
49,225124,40,1
36,272090,45,0
48,40666,60,0
19,35245,40,0
36,167482,40,0
41,204662,45,0
32,291147,50,0
49,179869,40,0
51,205100,40,0
20,352139,29,0
39,111268,40,0
38,247111,40,0
19,271446,25,0
29,132412,40,0
52,74712,40,2
22,94662,44,0
44,33126,80,0
43,133584,40,0
41,103759,40,0
63,64448,40,0
40,374367,44,1
40,179666,30,0
18,99219,15,0
57,180211,50,2
54,219276,40,2
44,150011,40,0
20,231231,30,0
40,182217,40,0
29,277342,40,0
22,140001,40,0
44,99651,40,0
45,223319,45,0
52,235307,40,0
57,206343,40,0
51,156003,40,0
23,529223,10,1
22,202871,44,0
37,58337,40,0
58,298643,40,1
61,191188,20,0
30,96287,45,0
23,104443,40,0
30,323054,40,3
18,95917,25,0
34,238305,12,0
23,49296,40,1
23,50953,10,0
57,124507,55,0
58,239523,45,0
59,309124,40,0
27,240172,40,0
50,105010,45,0
44,135056,16,0
25,178478,40,0
33,23871,30,0
22,362309,35,0
21,257781,30,0
44,175669,36,0
50,297906,50,2
44,230684,45,0
53,123011,40,0
41,170866,50,0
54,182543,40,0
60,236470,40,0
58,33725,20,0
27,188941,40,0
43,206878,60,0
33,173806,40,0
24,190709,65,0
41,149102,40,0
21,25265,40,0
39,100669,40,2
27,114158,40,0
50,228057,40,0
20,54012,40,0
46,219967,40,0
49,239865,40,0
35,119421,35,0
56,220187,45,0
41,33068,40,0
41,277783,50,0
42,175515,40,0
58,271795,40,0
43,70055,40,0
25,352806,40,0
57,266189,42,0
49,102945,40,0
23,173851,40,0
59,144092,40,0
50,198681,70,0
33,351810,45,0
52,180142,45,0
37,175360,40,0
30,224498,40,0
39,154641,60,0
54,152540,42,0
52,217663,45,0
22,138575,56,0
19,32477,25,0
65,101104,10,0
32,44677,40,0
25,456618,40,0
34,227282,40,0
47,27624,55,0
24,281403,98,0
63,39181,60,0
48,377140,35,0
26,299810,50,0
28,181916,40,0
23,237044,12,1
57,123053,50,2
64,269512,40,0
28,44767,50,0
28,67218,40,0
34,176992,40,0
38,43712,45,0
44,379919,60,0
34,104509,20,0
18,212370,25,0
36,179666,40,4
73,233882,40,2
24,197387,40,0
29,220656,40,1
33,181091,40,0
57,135028,35,1
41,185057,40,0
55,106498,35,1
21,203003,40,0
36,223789,45,0
26,184026,50,4
32,335427,20,0
40,65866,40,0
32,372692,40,0
21,45607,40,0
59,303176,40,0
29,138190,40,1
29,212895,48,0
59,31359,80,0
58,147989,40,0
47,145290,45,0
44,262684,45,0
31,132601,40,0
42,30759,35,0
19,319889,25,0
66,29431,50,0
41,111483,45,0
22,184756,30,0
31,651396,30,0
30,187560,40,0
36,84848,16,0
75,36243,40,0
41,88913,36,2
19,73190,20,0
60,132529,40,0
24,214542,40,0
25,217006,40,0
52,169785,50,0
30,75573,45,0
37,239171,40,0
55,53566,30,0
20,117109,24,1
32,398019,15,0
18,114008,35,0
24,204653,40,0
33,254935,45,0
76,84755,40,0
57,198145,14,0
53,174020,38,0
19,451951,40,0
50,172175,40,0
27,209472,50,0
40,336707,60,0
26,431861,40,0
47,156728,55,0
39,290321,50,0
49,206577,40,0
28,149324,7,0
33,49593,30,1
50,98975,40,0
28,181659,50,0
30,174789,40,0
47,102308,50,0
39,184801,40,0
37,176014,50,0
50,256861,80,0
37,239397,40,0
26,233777,40,0
55,236520,40,0
46,70754,40,0
32,245378,60,0
26,176729,45,0
32,154120,40,0
43,88913,40,2
19,517036,40,0
38,436361,75,0
38,231037,40,0
65,209831,40,0
70,143833,40,0
48,167381,25,0
44,215468,7,1
32,200700,50,0
30,191777,40,1
49,195437,60,0
23,149396,40,1
25,104746,16,0
19,108147,15,0
27,238859,40,0
43,23157,60,0
38,497788,50,0
42,141558,60,0
33,117963,38,0
30,232356,40,0
29,157941,40,0
30,103642,40,0
26,169727,40,0
43,274731,40,0
30,161572,45,0
38,48779,40,0
48,141511,40,0
57,314153,55,0
30,168334,30,0
42,267252,45,1
31,312055,70,0
32,207937,40,0
28,232653,40,0
63,246841,40,0
32,154087,40,0
20,199011,12,0
51,205100,30,0
36,177907,20,0
24,50400,40,3
41,97064,44,0
21,65038,40,0
27,292472,45,2
17,225211,35,1
45,320192,40,0
39,119421,35,0
21,83580,4,3
29,133696,45,0
39,141584,45,0
42,529216,40,1
22,390817,40,0
21,85733,40,0
59,155976,40,0
40,221172,65,0
45,270842,40,0
35,82622,50,0
58,371064,20,0
45,54744,40,0
29,22641,45,3
21,218957,45,0
51,441637,40,0
34,143699,40,0
40,183096,35,0
45,97176,16,0
38,122493,40,0
22,311376,40,0
37,78928,40,0
62,123582,40,0
32,174215,60,0
36,183902,4,0
43,247880,40,0
37,256636,40,0
33,152875,40,2
28,22422,55,0
49,178215,28,0
47,194360,7,0
59,247187,40,0
35,63921,40,0
35,224889,40,0
29,178564,40,0
57,47619,40,1
41,92775,60,0
37,50837,45,0
20,235894,40,0
44,244974,60,0
20,526734,30,0
38,243484,28,0
23,201664,40,0
24,234640,36,0
46,268022,40,0
32,223267,40,0
21,99199,40,0
32,137076,40,0
41,115411,45,0
51,313146,40,0
69,29980,10,0
39,543042,50,0
43,271807,40,0
51,97934,40,0
43,191196,40,0
35,264627,84,0
32,183801,40,0
25,209227,21,0
64,216208,40,0
28,377095,40,0
44,317535,40,0
40,247880,40,0
21,152246,40,2
23,428299,40,0
23,161708,20,0
19,167859,40,1
61,85194,25,0
47,119471,40,4
39,117683,45,0
51,139347,40,0
25,427744,40,0
33,122116,45,0
34,227931,38,0
54,226497,50,0
24,83783,40,0
28,197113,50,4
33,204742,44,0
63,331527,14,0
31,213179,60,0
70,188260,16,0
43,298161,40,0
36,143774,12,0
50,139296,40,0
21,152389,30,1
31,309974,40,1
19,37085,30,0
39,270059,35,0
29,130045,40,0
39,188038,40,0
17,168203,40,4
46,171807,40,0
62,186696,40,0
32,177531,23,1
28,115464,40,1
19,501144,40,1
61,180079,40,0
18,205894,25,0
39,218490,50,0
24,203924,45,0
38,91857,41,0
38,229700,40,1
17,158704,20,0
28,190911,40,0
52,139176,8,0
61,119684,20,0
69,124930,40,0
19,168693,25,0
26,250038,40,0
34,353927,40,0
70,216390,40,0
21,230248,25,0
43,117728,44,0
52,115851,40,0
59,193335,40,0
21,203894,40,0
53,100109,40,0
55,157639,40,0
46,235320,60,0
36,127686,37,0
39,28572,48,0
78,91534,3,0
30,184687,30,0
22,267945,16,0
43,131899,40,0
36,192614,56,0
36,186808,40,0
50,44116,40,0
27,46442,35,0
46,78022,40,0
24,417668,20,0
41,223763,40,0
68,223851,24,0
38,115634,40,0
47,114459,40,0
41,197093,20,1
31,357145,48,0
29,59231,42,0
26,292303,40,0
51,122288,36,0
26,52322,60,4
27,105830,60,0
36,107125,50,0
28,281860,40,0
53,283320,40,0
40,26598,40,0
38,220783,20,0
21,121694,40,0
53,208302,34,0
34,172664,40,0
43,54611,60,0
64,631947,40,0
21,394484,40,0
25,239120,13,0
38,37683,57,2
47,193012,50,1
48,143098,40,2
57,84888,50,0
37,188503,35,0
37,337778,40,0
51,94432,55,0
32,168906,40,0
49,116143,40,0
52,128272,14,0
64,301383,45,0
46,174995,45,0
24,289909,40,0
39,154641,45,0
23,209034,40,0
30,203488,44,0
34,141118,60,0
30,169589,40,0
25,137645,40,1
58,489085,40,1
32,36302,50,0
37,253420,25,1
35,269300,40,1
18,282609,30,0
46,346978,40,0
71,182395,45,0
44,205051,40,0
45,128736,40,0
40,236110,40,0
38,312271,50,0
52,126978,40,2
47,204692,40,0
49,195956,35,0
59,202682,40,0
22,231912,37,0
44,24982,40,0
76,278938,20,0
50,36489,40,0
33,154874,40,0
43,74581,48,0
27,311446,40,0
37,162164,40,0
40,239708,55,0
49,162856,40,3
48,85109,45,0
49,169042,40,0
22,436798,40,0
42,345363,40,0
36,49837,40,0
57,296516,50,0
30,180283,40,1
40,95639,40,3
42,33155,45,0
56,329059,40,0
55,24694,40,0
25,443855,40,0
52,294691,40,0
33,301867,35,2
55,226875,40,0
47,362835,60,0
23,180339,65,0
55,207489,50,0
43,336643,50,0
31,143653,50,0
62,101475,40,0
42,263871,8,0
38,77820,40,0
29,95465,42,0
26,257910,60,0
26,244372,52,0
37,126738,72,0
79,97082,45,0
61,133164,48,0
28,104617,99,0
60,105339,60,0
51,258735,81,0
34,182926,43,0
35,166193,40,0
27,206125,60,0
44,346594,40,0
25,108301,20,0
32,73498,40,0
36,129150,20,0
27,181280,30,0
40,146908,60,0
43,183765,40,0
25,164488,40,0
41,307468,50,0
30,93884,45,0
26,279833,45,0
52,137658,40,4
32,101562,45,0
33,136331,40,0
35,259846,55,0
48,98719,44,0
62,168682,5,0
40,198953,2,1
41,29115,20,0
28,173673,40,0
23,67958,30,0
50,98980,40,0
51,94174,35,0
63,122442,48,0
63,154675,40,0
40,116632,60,0
20,238685,40,0
61,139391,30,0
40,169031,40,0
41,237452,15,0
41,216968,40,1
27,216479,24,0
20,126822,15,0
28,51461,40,0
35,54953,40,0
31,222654,40,0
34,37676,50,0
57,159319,50,0
28,125321,40,0
38,209609,40,0
37,224947,40,0
43,438427,40,1
26,384276,40,0
26,196805,65,1
27,242097,50,0
33,184306,45,0
45,161954,40,0
65,258561,20,0
57,95280,45,0
59,212783,38,0
18,205004,26,0
44,387844,40,0
37,83880,40,0
27,161155,40,0
43,265698,45,0
59,146477,40,0
19,97261,40,0
36,437890,90,1
68,133736,40,0
63,169983,30,0
37,126675,57,0
46,175754,60,0
31,121768,35,0
23,180052,40,0
22,124454,30,0
49,190115,44,0
36,222584,40,1
38,22245,50,0
46,114160,45,0
24,228960,40,0
26,132572,40,1
47,103020,40,4
40,187802,40,0
31,50649,50,0
42,137698,35,0
48,30575,70,0
56,202220,38,1
50,50178,40,0
17,207791,20,0
21,540712,25,1
50,321770,40,0
49,202053,32,0
34,143699,15,0
32,115066,60,0
28,223751,40,0
62,354075,50,0
23,32732,15,0
24,390867,40,1
31,101697,40,0
36,279721,40,0
58,223400,35,0
46,206357,40,0
39,76417,40,0
48,184682,18,0
21,78170,42,0
39,201410,40,0
21,189013,35,0
33,119913,40,0
37,549174,50,0
29,214706,40,0
30,33811,40,4
43,234220,40,0
22,237720,40,0
25,185942,40,0
69,286983,40,0
17,140027,25,0
18,115258,12,0
54,155408,40,0
65,117963,45,0
28,158737,40,4
27,199471,38,0
35,287701,45,0
38,137707,40,0
33,108116,40,0
26,366900,40,0
56,187355,60,0
38,33105,70,3
51,268639,60,0
26,358975,50,0
33,199227,55,0
44,248249,50,0
36,460437,40,0
42,187294,40,0
44,115932,40,0
44,181762,55,0
21,27049,20,0
41,806552,50,0
41,150755,50,0
62,69867,50,0
27,160786,45,0
38,219546,40,0
60,24872,30,3
24,110371,40,0
24,376474,40,0
22,304602,40,0
32,143699,40,0
22,238917,24,0
51,200618,40,0
31,183043,48,0
42,209752,55,0
48,175653,40,0
49,196707,43,0
37,98725,42,0
37,180150,45,0
66,151227,40,0
18,118847,24,0
46,282538,40,1
52,89534,40,0
23,291011,40,0
67,166187,38,0
19,188669,25,0
37,178948,45,0
42,188738,60,0
39,160808,40,1
54,93605,40,0
46,318331,40,0
47,109921,32,1
33,87605,40,1
69,89477,14,0
21,48301,40,0
27,220748,48,1
39,387068,40,0
23,250743,40,1
26,78258,36,0
42,31387,40,3
36,289190,40,0
24,604537,40,0
35,328466,40,0
42,403187,40,1
37,219546,44,0
41,220531,50,0
27,204648,40,1
42,201908,50,0
44,109912,16,0
18,365683,16,0
41,175674,40,0
31,203488,40,0
26,106406,40,0
67,172756,34,0
37,125167,60,0
51,249339,40,0
26,94652,40,3
40,195394,40,0
25,130302,40,0
38,66686,40,0
43,336042,40,0
23,193586,40,0
44,325461,50,0
60,313852,25,0
38,30509,55,0
21,32639,20,0
18,234953,25,0
49,120629,60,1
43,350379,40,0
26,176967,65,0
36,36423,25,0
31,123397,35,0
38,130813,40,0
43,35236,84,0
58,33350,35,0
55,177380,29,0
39,216129,35,1
38,335104,35,0
54,199741,35,0
57,165881,40,0
35,387777,52,0
44,149943,60,2
36,188834,40,0
58,290661,40,0
39,155603,40,1
25,114838,8,0
54,168553,40,0
23,103064,40,0
37,123833,60,0
60,55621,40,1
66,189834,20,0
36,217926,50,1
29,341672,50,2
29,163003,40,2
25,194352,44,0
62,54878,25,0
23,393248,40,0
38,279315,40,1
33,392812,50,0
49,34998,60,0
57,51016,60,0
57,132717,45,0
46,186078,45,0
37,196123,70,0
43,304906,45,0
26,41521,35,0
40,346847,40,0
39,107233,40,3
39,150125,40,1
31,400535,40,0
31,409622,36,4
27,136448,40,1
36,202950,50,0
40,197012,40,0
57,237691,40,0
24,170277,35,0
30,160784,45,0
28,33798,50,0
22,197838,40,0
31,223212,50,0
33,125762,44,0
20,283969,15,0
25,374163,60,4
49,118567,40,0
21,147655,35,0
45,82797,45,0
36,142573,45,0
41,235167,32,0
23,53245,12,0
47,28035,50,0
41,247082,50,0
30,123397,40,0
29,133327,40,0
31,102270,40,0
64,45817,50,0
55,240988,40,2
19,386378,35,0
31,350651,40,0
18,76142,8,0
68,73773,24,0
50,281504,40,0
36,293358,48,1
44,146906,50,0
58,331474,20,0
20,213719,20,1
18,101795,40,0
32,228265,30,0
49,130206,40,0
34,324254,40,0
22,223019,40,0
40,189666,45,0
35,139086,40,0
26,359327,50,0
44,75065,60,2
55,139843,60,0
21,34310,40,0
54,346014,40,0
39,163278,44,0
52,31460,38,0
57,33725,50,0
67,63552,35,0
58,300623,40,0
27,177072,16,0
66,37331,15,0
41,167725,40,0
18,131180,16,0
58,275859,52,0
50,275181,37,0
31,398988,40,0
32,222654,40,0
37,111129,45,0
26,137795,20,0
33,242150,50,0
35,237873,40,1
44,367749,45,0
26,206600,40,0
48,247043,40,0
40,187702,40,0
62,41718,35,0
37,151835,45,0
18,118938,18,0
48,224870,38,4
45,178341,50,0
35,61343,45,0
35,36989,40,0
34,226296,51,0
29,186624,40,0
19,172582,30,0
53,227392,60,0
49,187563,40,0
71,137499,16,0
38,239397,36,0
39,327164,45,0
23,140798,40,0
29,187450,50,0
52,194580,40,0
41,372682,40,0
20,235442,35,0
30,128065,45,0
56,91545,36,1
26,154604,40,0
36,192150,40,0
26,216522,42,1
58,156040,40,1
24,206861,40,0
41,97632,32,2
27,189530,35,0
28,381789,40,0
57,368797,40,0
21,41183,20,0
50,191062,40,0
27,132963,40,1
58,153551,60,0
27,66473,50,0
36,240323,17,1
68,242095,40,0
33,128016,40,0
19,29526,18,0
26,342953,40,1
37,215476,30,1
53,231919,45,0
32,52537,38,1
18,27920,25,0
53,153052,40,0
40,199303,40,0
50,233369,40,0
43,345789,50,0
60,238913,46,0
28,195607,40,0
34,245173,45,0
37,138441,40,0
25,67467,40,0
46,102569,65,0
21,213341,40,0
26,37202,45,0
47,140219,40,0
18,298860,20,0
22,51362,16,0
36,199947,30,0
59,32552,48,0
33,183845,38,0
33,181091,35,0
53,135643,50,2
44,96249,40,0
55,181220,50,0
56,133025,50,0
54,124865,35,0
51,45599,40,0
31,194293,38,0
43,102180,50,0
44,121130,40,0
22,138768,50,0
43,98989,40,3
26,126327,40,1
30,113364,18,0
30,326199,40,0
46,376789,15,0
27,137063,50,0
26,279145,50,0
36,178815,40,0
25,245369,35,0
30,49593,40,1
46,238648,40,1
47,166181,48,1
66,249043,26,0
43,156403,40,0
71,128529,20,0
36,186934,55,0
46,148489,40,2
44,387770,15,0
42,115511,50,0
39,201410,45,0
36,220585,50,0
60,282066,45,0
37,280966,50,0
26,291586,20,0
24,142227,30,0
17,104025,18,0
45,148254,35,0
54,170562,48,0
22,222490,30,0
63,57674,48,0
22,233624,43,0
27,42734,25,0
33,233107,33,0
64,143110,30,0
50,195844,50,0
